,effective_capacity_MW_end
49959,99.01643203634919
50010,86.28203117181737
50061,92.9333082628796
50112,99.01643203634919
50163,76.88573797654074
50214,49.08325484561719
50265,99.01643203634919
50316,76.0591755905778
50367,99.01643203634919
50418,84.5056078604666
50469,99.01643203634919
50520,32.14741957323922
50571,87.98787463507111
50622,69.70450334050221
50673,99.01643203634919
50724,71.28181518986959
50775,78.29237276406135
50826,55.88226056593546
50877,32.730121161294605
50928,70.11637583074831
50979,99.01643203634919
51030,48.18290181533069
51081,82.25244415918156
51132,70.74274791755343
51183,90.72003731554892
51234,99.01643203634919
51285,79.9259662977528
51336,99.01643203634919
51387,50.26932911632383
51438,99.01643203634919
51489,99.01643203634919
51540,99.01643203634919
51591,99.01643203634919
51642,39.115210911842944
51693,92.97136601228802
51744,68.75445392156999
51795,58.05780925344919
51846,89.27190973020988
51897,58.53616850325042
51948,99.01643203634919
51999,92.44841848359025
52050,68.44806348940953
52101,94.3818234141559
52152,70.62538003255273
52203,82.96981514197354
52254,99.01643203634919
52305,42.82324068744026
52356,46.13117102221858
52407,15.692252624319433
52458,31.40308582856107
52509,74.8674541015208
52560,53.859900153518836
52611,44.48258485584393
52662,40.853197780536185
52713,38.46299781880623
52764,64.34876475868201
52815,70.02734192124704
52866,71.51779229128437
52917,34.40829728251823
52968,59.14265780121567
53019,99.01643203634919
53070,30.074876685774285
53121,99.01643203634919
53172,58.92804747276322
53223,91.79449167509291
53274,45.32036010154092
53325,99.01643203634919
53376,99.01643203634919
53427,99.01643203634919
53478,99.01643203634919
53529,93.08117092276058
53580,37.215998042208746
53631,47.04159507245552
53682,99.01643203634919
53733,99.01643203634919
53784,54.047382967139214
53835,99.01643203634919
53886,76.38810997411491
53937,58.448211036336495
53988,46.63823191313598
54039,99.01643203634919
54090,99.01643203634919
54141,87.09196012771856
54192,65.89629787788344
54243,76.14981688723968
54294,49.32675975456674
54345,20.18489522261911
54396,30.22209856854273
54447,99.01643203634919
54498,59.02751408660244
54549,72.88777809983378
54600,83.04736516706869
54651,99.01643203634919
54702,47.37987279311361
54753,90.38803769690855
54804,56.30989034912001
54855,75.91425882188152
54906,99.01643203634919
54957,52.39043152892013
55008,83.54486460744235
55059,99.01643203634919
55110,99.01643203634919
55161,60.2583148081614
55212,99.01643203634919
55263,99.01643203634919
55314,99.01643203634919
55365,25.4637398684524
55416,78.97357462984385
55467,99.01643203634919
55518,99.01643203634919
55569,99.01643203634919
55620,48.82692183294489
55671,51.33106305386995
55722,99.01643203634919
55773,99.01643203634919
55824,99.01643203634919
55875,39.13800060512815
55926,62.436128342048
55977,68.00122236659703
56028,86.70389875108427
56079,93.48459417289122
56130,99.01643203634919
56181,99.01643203634919
56232,99.01643203634919
56283,34.516914252479964
56334,35.736715786111546
56385,73.29317262888358
56436,99.01643203634919
56487,64.953628196946
56538,84.54812567604348
56589,45.90566366504994
56640,74.51588309475392
56691,80.71566520469037
56742,99.01643203634919
56793,99.01643203634919
56844,53.043535044529165
56895,67.25323033252927
56946,27.261966762920654
56997,81.48291721268237
57048,86.20637542661753
57099,70.3231533463063
57150,99.01643203634919
57201,88.02381767197703
57252,77.99221539736796
57303,99.01643203634919
57354,99.01643203634919
57405,76.61059130136117
57456,99.01643203634919
57507,99.01643203634919
57558,63.87693276465932
57609,99.01643203634919
57660,99.01643203634919
57711,68.38977317322275
57762,87.35963270295744
57813,99.01643203634919
57864,71.03062622568311
57915,71.12412782821302
57966,82.83619239580014
58017,91.53899036359175
58068,37.01269410510542
58119,83.37714531069992
58170,99.01643203634919
58221,36.192208759760696
58272,74.36046890912077
58323,99.01643203634919
58374,99.01643203634919
58425,49.34894215549173
58476,33.76123235526843
58527,94.86321440502769
58578,68.19967693392509
58629,41.81451614359452
58680,99.01643203634919
58731,89.9221677947585
58782,71.29990749269724
58833,79.00612319024967
58884,78.93153206735379
58935,85.5143615768521
58986,59.50150927751985
59037,80.28318661747703
59088,99.01643203634919
59139,78.2640921229073
59190,99.01643203634919
59241,99.01643203634919
59292,91.58188446202327
59343,99.01643203634919
59394,76.57467619940377
59445,99.01643203634919
59496,91.17293974659611
59547,83.71284537914589
59598,77.3043210571316
59649,86.84580870673528
59700,99.01643203634919
59751,59.46961073465347
59802,85.05072058278907
59853,46.56922590361229
59904,83.36509458668806
59955,81.39605409307822
60006,64.83262785518063
60057,99.01643203634919
60108,94.47661807220854
60159,86.87209761740134
60210,83.77934009481915
60261,63.495036304649204
60312,99.01643203634919
60363,27.8889812712303
60414,63.10443148705987
60465,85.44880787269125
60516,99.01643203634919
60567,99.01643203634919
60618,99.01643203634919
60669,33.90957233616761
60720,62.865189467352465
60771,89.20584255612197
60822,76.91513545087125
60873,99.01643203634919
60924,17.380708046550886
60975,49.28167031935738
61026,99.01643203634919
61077,34.2997287473088
61128,99.01643203634919
61179,99.01643203634919
61230,89.24556871416253
61281,65.70724203730727
61332,99.01643203634919
61383,80.27873382807236
61434,99.01643203634919
61485,99.01643203634919
61536,73.1305429931605
61587,99.01643203634919
61638,83.25937941414617
61689,66.71833698403115
61740,99.01643203634919
61791,81.93481076980176
61842,99.01643203634919
61893,35.79558566774581
61944,99.01643203634919
61995,55.51455941383811
62046,99.01643203634919
62097,49.93443296426651
62148,99.01643203634919
62199,74.3739615120713
62250,99.01643203634919
62301,88.9993019830363
62352,48.441672635759986
62403,42.92770613106807
62454,49.841162705977126
62505,71.00739774400991
62556,63.25717144336078
62607,65.79920845825346
62658,36.31123344468181
62709,79.96261005174587
62760,82.58357886712267
62811,18.05730015524617
62862,80.03664679555902
62913,99.01643203634919
62964,99.01643203634919
63015,64.90573112089217
63066,89.33164380426487
63117,22.959613486307543
63168,23.621389726800505
63219,99.01643203634919
63270,93.0064124243704
63321,71.67941695488044
63372,43.8755110092005
63423,89.41250857108096
63474,81.86133234667744
63525,99.01643203634919
63576,39.34305052082007
63627,99.01643203634919
63678,53.51888972506217
63729,50.75162536038133
63780,75.80230097141613
63831,86.11931224968008
63882,77.7546489306101
63933,64.80670959974391
63984,99.01643203634919
64035,99.01643203634919
64086,82.82849283644133
64137,62.46238876612301
64188,40.77414812229207
64239,84.37416008684056
64290,42.36122037560375
64341,21.958588414271176
64392,99.01643203634919
64443,99.01643203634919
64494,99.01643203634919
64545,18.689849787945175
64596,99.01643203634919
